0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116
15.078634130707233,-66.69082750917359,15.078634130707233,-66.69082750917359,15.62306029727698,-66.43083793237948,15.62306029727698,-66.43083793237948,19.64236879376915,-70.2480887621414,19.64236879376915,-70.2480887621414,17.113843211427444,-73.45352397070806,17.113843211427444,-73.45352397070806,13.757427265702146,-73.05423760987048,13.757427265702146,-73.05423760987048,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.909585065476271,-64.87723071979212,11.909585065476271,-64.87723071979212,11.890463863501399,-64.53145318616839,11.890463863501399,-64.53145318616839,12.189463971591088,-63.263312361862965,12.189463971591088,-63.263312361862965,12.439872971485846,-63.32857595826797,12.439872971485846,-63.32857595826797,15.705740964821803,-66.21234855008242,15.705740964821803,-66.21234855008242,15.62306029727698,-66.43083793237948,15.62306029727698,-66.43083793237948,15.078634130707233,-66.69082750917359,15.078634130707233,-66.69082750917359,12.43001734701856,-66.83875121763987,12.43001734701856,-66.83875121763987,#e5f2fa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-52.38759107300795,-42.77953714583349,-52.38759107300795,-42.77953714583349,-51.08977847111139,-40.852286411531175,-51.08977847111139,-40.852286411531175,-49.07087162911372,-40.11447081086809,-49.07087162911372,-40.11447081086809,-46.118680876360294,-44.16110692045075,-46.118680876360294,-44.16110692045075,-48.18621298879794,-49.02410133051424,-48.18621298879794,-49.02410133051424,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-46.118680876360294,-44.16110692045075,-46.118680876360294,-44.16110692045075,-41.709510549834235,-43.731827607537724,-41.709510549834235,-43.731827607537724,-38.96956042761807,-45.586660828541824,-38.96956042761807,-45.586660828541824,-39.62657601309662,-47.85919831041135,-39.62657601309662,-47.85919831041135,-41.534751527277244,-49.70912754990433,-41.534751527277244,-49.70912754990433,-43.07823792928812,-50.84275833794327,-43.07823792928812,-50.84275833794327,-43.91856594466147,-51.325061894977246,-43.91856594466147,-51.325061894977246,-48.04601533000688,-49.56594097972273,-48.04601533000688,-49.56594097972273,-48.15686486900133,-49.31144527203353,-48.15686486900133,-49.31144527203353,-48.18621298879794,-49.02410133051424,-48.18621298879794,-49.02410133051424,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.07087162911372,-40.11447081086809,-49.07087162911372,-40.11447081086809,-45.05470293794135,-35.346270785632996,-45.05470293794135,-35.346270785632996,-41.709510549834235,-43.731827607537724,-41.709510549834235,-43.731827607537724,-46.118680876360294,-44.16110692045075,-46.118680876360294,-44.16110692045075,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-54.397800415227984,-44.38300629721281,-54.397800415227984,-44.38300629721281,-53.84375866984516,-43.433326450015855,-53.84375866984516,-43.433326450015855,-52.38759107300795,-42.77953714583349,-52.38759107300795,-42.77953714583349,-48.18621298879794,-49.02410133051424,-48.18621298879794,-49.02410133051424,-48.15686486900133,-49.31144527203353,-48.15686486900133,-49.31144527203353,-53.501394048535055,-48.1325210802689,-53.501394048535055,-48.1325210802689,-54.16314821744251,-47.28882429624645,-54.16314821744251,-47.28882429624645,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-54.855781696402325,-34.41206273326113,-54.855781696402325,-34.41206273326113,-44.94173950860861,-35.005950201108746,-44.94173950860861,-35.005950201108746,-45.05470293794135,-35.346270785632996,-45.05470293794135,-35.346270785632996,-49.07087162911372,-40.11447081086809,-49.07087162911372,-40.11447081086809,-51.08977847111139,-40.852286411531175,-51.08977847111139,-40.852286411531175,-52.74475665352903,-38.98730830248945,-52.74475665352903,-38.98730830248945,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-60.231220512467466,-39.64346878736295,-60.231220512467466,-39.64346878736295,-60.203983373322586,-39.2726269506168,-60.203983373322586,-39.2726269506168,-52.74475665352903,-38.98730830248945,-52.74475665352903,-38.98730830248945,-51.08977847111139,-40.852286411531175,-51.08977847111139,-40.852286411531175,-52.38759107300795,-42.77953714583349,-52.38759107300795,-42.77953714583349,-53.84375866984516,-43.433326450015855,-53.84375866984516,-43.433326450015855,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-45.05470293794135,-35.346270785632996,-45.05470293794135,-35.346270785632996,-44.94173950860861,-35.005950201108746,-44.94173950860861,-35.005950201108746,-44.35200733144436,-34.14021252765417,-44.35200733144436,-34.14021252765417,-43.01708979594337,-34.1739658488577,-43.01708979594337,-34.1739658488577,-36.49862739287567,-42.77891044522102,-36.49862739287567,-42.77891044522102,-36.57121877400416,-43.4270409151782,-36.57121877400416,-43.4270409151782,-37.269261216073396,-44.442165724085086,-37.269261216073396,-44.442165724085086,-38.96956042761807,-45.586660828541824,-38.96956042761807,-45.586660828541824,-41.709510549834235,-43.731827607537724,-41.709510549834235,-43.731827607537724,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-45.16040540306684,-32.10913068269133,-45.16040540306684,-32.10913068269133,-44.35200733144436,-34.14021252765417,-44.35200733144436,-34.14021252765417,-44.94173950860861,-35.005950201108746,-44.94173950860861,-35.005950201108746,-54.855781696402325,-34.41206273326113,-54.855781696402325,-34.41206273326113,-55.26374006810754,-34.103702771284645,-55.26374006810754,-34.103702771284645,-47.224401493905525,-28.23780394200325,-47.224401493905525,-28.23780394200325,-46.83802239539982,-28.382527140934602,-46.83802239539982,-28.382527140934602,-47.08156470225268,-29.616333434993386,-44.3032065925745,-30.07968578788656,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-60.34432274852996,-35.642521592763735,-60.34432274852996,-35.642521592763735,-57.462034837767455,-33.34648991840536,-57.462034837767455,-33.34648991840536,-57.440846753479114,-33.33290666117171,-57.440846753479114,-33.33290666117171,-55.26374006810754,-34.103702771284645,-55.26374006810754,-34.103702771284645,-54.855781696402325,-34.41206273326113,-54.855781696402325,-34.41206273326113,-52.74475665352903,-38.98730830248945,-52.74475665352903,-38.98730830248945,-60.203983373322586,-39.2726269506168,-60.203983373322586,-39.2726269506168,-60.47336254586611,-36.446119599824264,-60.47336254586611,-36.446119599824264,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-53.501394048535055,-48.1325210802689,-53.501394048535055,-48.1325210802689,-48.15686486900133,-49.31144527203353,-48.15686486900133,-49.31144527203353,-48.04601533000688,-49.56594097972273,-48.04601533000688,-49.56594097972273,-50.719535713580996,-52.28705641060503,-50.719535713580996,-52.28705641060503,-54.75166767074352,-52.070449838478524,-54.75166767074352,-52.070449838478524,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-44.43737508183025,-55.98060199535704,-44.43737508183025,-55.98060199535704,-45.19206526727599,-56.29163250259777,-45.06596642959578,-57.33580829192178,-46.36929185079222,-59.47469845127436,-46.36929185079222,-59.47469845127436,-47.20831543894671,-60.60661411295605,-47.20831543894671,-60.60661411295605,-48.72680321278075,-60.519772021418795,-48.72680321278075,-60.519772021418795,-50.30368956746838,-57.154214199020416,-50.30368956746838,-57.154214199020416,-50.55647293316263,-56.17978414222533,-50.55647293316263,-56.17978414222533,-50.719535713580996,-52.28705641060503,-50.719535713580996,-52.28705641060503,-48.04601533000688,-49.56594097972273,-48.04601533000688,-49.56594097972273,-43.91856594466147,-51.325061894977246,-43.91856594466147,-51.325061894977246,-43.92868602736206,-51.81312916960834,-43.92868602736206,-51.81312916960834,-44.43386153479138,-54.68575699758806,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-58.0829014639848,-49.78743513675153,-58.0829014639848,-49.78743513675153,-54.16314821744251,-47.28882429624645,-54.16314821744251,-47.28882429624645,-53.501394048535055,-48.1325210802689,-53.501394048535055,-48.1325210802689,-54.75166767074352,-52.070449838478524,-54.75166767074352,-52.070449838478524,-57.380094657597574,-52.94981979960677,-57.380094657597574,-52.94981979960677,-58.62245771392373,-52.008111387969734,-58.62245771392373,-52.008111387969734,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-57.380094657597574,-52.94981979960677,-57.380094657597574,-52.94981979960677,-54.75166767074352,-52.070449838478524,-54.75166767074352,-52.070449838478524,-50.719535713580996,-52.28705641060503,-50.719535713580996,-52.28705641060503,-50.55647293316263,-56.17978414222533,-50.55647293316263,-56.17978414222533,-57.17836210296001,-53.80010696079546,-57.17836210296001,-53.80010696079546,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-56.192627626068436,-45.188983966281285,-56.192627626068436,-45.188983966281285,-54.397800415227984,-44.38300629721281,-54.397800415227984,-44.38300629721281,-54.16314821744251,-47.28882429624645,-54.16314821744251,-47.28882429624645,-58.0829014639848,-49.78743513675153,-58.0829014639848,-49.78743513675153,-58.21323616099385,-48.555714782788314,-58.21323616099385,-48.555714782788314,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-64.66574108934937,-46.35115681943205,-64.66574108934937,-46.35115681943205,-63.67402551607669,-45.31859297856581,-63.67402551607669,-45.31859297856581,-58.86398029875503,-47.56222927340452,-58.86398029875503,-47.56222927340452,-58.21323616099385,-48.555714782788314,-58.21323616099385,-48.555714782788314,-58.0829014639848,-49.78743513675153,-58.0829014639848,-49.78743513675153,-58.62245771392373,-52.008111387969734,-58.62245771392373,-52.008111387969734,-59.41525371218374,-52.015249072132626,-59.41525371218374,-52.015249072132626,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-62.799742879896264,-53.872631704233044,-62.799742879896264,-53.872631704233044,-59.41525371218374,-52.015249072132626,-59.41525371218374,-52.015249072132626,-58.62245771392373,-52.008111387969734,-58.62245771392373,-52.008111387969734,-57.380094657597574,-52.94981979960677,-57.380094657597574,-52.94981979960677,-57.17836210296001,-53.80010696079546,-57.17836210296001,-53.80010696079546,-57.11254839631111,-54.6306164349853,-57.11254839631111,-54.6306164349853,-57.4166666441152,-55.261303895776805,-57.4166666441152,-55.261303895776805,-61.45472563798225,-60.45509856158937,-61.45472563798225,-60.45509856158937,-61.59592568385686,-60.43618489452818,-61.59592568385686,-60.43618489452818,-63.73266841223326,-55.130961172267405,-63.73266841223326,-55.130961172267405,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-59.26999933654422,-61.813844953702095,-59.26999933654422,-61.813844953702095,-56.643420447350536,-61.5090051320964,-56.643420447350536,-61.5090051320964,-53.006403612303195,-61.8595153904905,-53.006403612303195,-61.8595153904905,-52.06982904358818,-62.24468423053753,-52.06982904358818,-62.24468423053753,-53.02181021191292,-66.15893675860542,-53.02181021191292,-66.15893675860542,-59.27598795344794,-64.45963160257322,-59.27598795344794,-64.45963160257322,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-63.67918234508566,-61.63059975300297,-63.67918234508566,-61.63059975300297,-61.59592568385686,-60.43618489452818,-61.59592568385686,-60.43618489452818,-61.45472563798225,-60.45509856158937,-61.45472563798225,-60.45509856158937,-59.26999933654422,-61.813844953702095,-59.26999933654422,-61.813844953702095,-59.27598795344794,-64.45963160257322,-59.27598795344794,-64.45963160257322,-59.73098153574081,-67.30032801455252,-59.73098153574081,-67.30032801455252,-61.87336995110009,-67.09256900156211,-61.87336995110009,-67.09256900156211,-64.21253346305329,-66.14000995286452,-64.21253346305329,-66.14000995286452,-64.35696539772961,-63.78186273455945,-64.35696539772961,-63.78186273455945,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-57.4166666441152,-55.261303895776805,-57.4166666441152,-55.261303895776805,-56.643420447350536,-61.5090051320964,-56.643420447350536,-61.5090051320964,-59.26999933654422,-61.813844953702095,-59.26999933654422,-61.813844953702095,-61.45472563798225,-60.45509856158937,-61.45472563798225,-60.45509856158937,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-59.73098153574081,-67.30032801455252,-59.73098153574081,-67.30032801455252,-59.27598795344794,-64.45963160257322,-59.27598795344794,-64.45963160257322,-53.02181021191292,-66.15893675860542,-53.02181021191292,-66.15893675860542,-53.36441699443263,-68.38310129650365,-53.36441699443263,-68.38310129650365,-55.51905450743968,-69.20529673009689,-55.51905450743968,-69.20529673009689,-58.254106073892714,-69.06080356468148,-58.254106073892714,-69.06080356468148,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-57.4166666441152,-55.261303895776805,-57.4166666441152,-55.261303895776805,-57.11254839631111,-54.6306164349853,-57.11254839631111,-54.6306164349853,-55.96860873932499,-55.90683309136027,-55.96860873932499,-55.90683309136027,-53.006403612303195,-61.8595153904905,-53.006403612303195,-61.8595153904905,-56.643420447350536,-61.5090051320964,-56.643420447350536,-61.5090051320964,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-55.96860873932499,-55.90683309136027,-55.96860873932499,-55.90683309136027,-50.30368956746838,-57.154214199020416,-50.30368956746838,-57.154214199020416,-48.72680321278075,-60.519772021418795,-48.72680321278075,-60.519772021418795,-52.06982904358818,-62.24468423053753,-52.06982904358818,-62.24468423053753,-53.006403612303195,-61.8595153904905,-53.006403612303195,-61.8595153904905,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-52.06982904358818,-62.24468423053753,-52.06982904358818,-62.24468423053753,-48.72680321278075,-60.519772021418795,-48.72680321278075,-60.519772021418795,-47.20831543894671,-60.60661411295605,-47.20831543894671,-60.60661411295605,-45.86685283350462,-62.113521140983124,-45.86685283350462,-62.113521140983124,-45.056698039577675,-63.26784545998419,-45.056698039577675,-63.26784545998419,-44.24931546796086,-64.59780403971293,-44.24931546796086,-64.59780403971293,-43.29531336078292,-66.55046629054142,-43.29531336078292,-66.55046629054142,-42.94795282104278,-67.97701986477287,-42.94795282104278,-67.97701986477287,-47.05780445009579,-71.33336253379613,-47.05780445009579,-71.33336253379613,-51.17230109559024,-70.21013578110848,-51.17230109559024,-70.21013578110848,-53.36441699443263,-68.38310129650365,-53.36441699443263,-68.38310129650365,-53.02181021191292,-66.15893675860542,-53.02181021191292,-66.15893675860542,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.8100947060821233,-65.5706565276905,-3.8100947060821233,-65.5706565276905,-3.1960171167731217,-64.15619960557905,-3.1960171167731217,-64.15619960557905,-0.3363622949198772,-61.41776187037135,-0.3363622949198772,-61.41776187037135,-0.3004014307767276,-61.428249696156584,-0.3004014307767276,-61.428249696156584,0.26875010162018675,-61.91647904462092,0.26875010162018675,-61.91647904462092,1.992030066599693,-63.97203286054795,1.992030066599693,-63.97203286054795,3.0390739755795737,-66.27373313847806,3.0390739755795737,-66.27373313847806,2.28553161107837,-67.19765840979018,2.28553161107837,-67.19765840979018,0.8360708190568484,-65.90609315083718,0.14452005847997756,-68.21050335519907,-1.283738942464868,-68.28799542972386,-1.283738942464868,-68.28799542972386,-1.1641603520445232,-65.7229390856455,-1.3644987639709911,-64.966180869965,-2.6983997784291542,-64.78844769288008,#e5f2fa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2194763825672323,-60.217064120537685,1.2194763825672323,-60.217064120537685,1.5245294751218057,-59.203908501861804,1.5245294751218057,-59.203908501861804,1.6910183841269755,-58.8005500494684,1.6910183841269755,-58.8005500494684,3.2992012479190844,-58.90504317548765,3.2992012479190844,-58.90504317548765,3.919341806830124,-59.33923150917869,3.919341806830124,-59.33923150917869,4.918390368847225,-61.05014717036346,4.918390368847225,-61.05014717036346,5.107504676367189,-62.622625749274484,5.107504676367189,-62.622625749274484,4.866394035418358,-64.82382657340294,4.866394035418358,-64.82382657340294,3.0390739755795737,-66.27373313847806,3.0390739755795737,-66.27373313847806,1.992030066599693,-63.97203286054795,1.992030066599693,-63.97203286054795,1.2325067549627873,-61.61106474146526,1.2325067549627873,-61.61106474146526,#dcedf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.107504676367189,-62.622625749274484,5.107504676367189,-62.622625749274484,9.004482231184781,-60.35891781372813,9.004482231184781,-60.35891781372813,9.017487467640327,-60.36537652416651,9.017487467640327,-60.36537652416651,9.539064009205795,-61.75962627569929,9.539064009205795,-61.75962627569929,9.169789845246537,-63.04819366872509,9.169789845246537,-63.04819366872509,8.878712012811254,-63.51993916887454,8.878712012811254,-63.51993916887454,7.146418160119267,-65.0011456040242,7.146418160119267,-65.0011456040242,4.866394035418358,-64.82382657340294,4.866394035418358,-64.82382657340294,#e1eff9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
