0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
20.814824989273752,71.58319666846324,20.814824989273752,71.58319666846324,30.379610206094945,73.47792802946073,30.379610206094945,73.47792802946073,30.600151525969164,73.28802295159491,30.600151525969164,73.28802295159491,26.78177937942567,63.69346319990274,26.78177937942567,63.69346319990274,25.65894437847053,63.273668833206294,25.65894437847053,63.273668833206294,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.600151525969164,73.28802295159491,30.600151525969164,73.28802295159491,34.20247622036651,72.12517902462085,34.20247622036651,72.12517902462085,35.40302701770478,69.31855949513928,35.40302701770478,69.31855949513928,33.57003784511883,65.051795071711,33.57003784511883,65.051795071711,33.07293669719691,64.80519775320425,33.07293669719691,64.80519775320425,32.28102145255503,64.50934707317235,32.28102145255503,64.50934707317235,30.41683534939402,64.0835183008668,30.41683534939402,64.0835183008668,27.57114788986328,63.671524927081485,27.57114788986328,63.671524927081485,26.78177937942567,63.69346319990274,26.78177937942567,63.69346319990274,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.75723524586158,-37.13157283839779,-73.75723524586158,-37.13157283839779,-71.33237709421391,-36.20570992696145,-71.33237709421391,-36.20570992696145,-69.86014460346692,-38.28977950884155,-69.86014460346692,-38.28977950884155,-74.34196308789583,-43.005088344884825,-74.34196308789583,-43.005088344884825,-74.63323952965283,-42.804743394219614,-74.63323952965283,-42.804743394219614,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-83.24513782400929,-37.71825714297232,-83.24513782400929,-37.71825714297232,-73.75723524586158,-37.13157283839779,-73.75723524586158,-37.13157283839779,-74.63323952965283,-42.804743394219614,-74.63323952965283,-42.804743394219614,-78.93645026176135,-41.71226944811717,-78.93645026176135,-41.71226944811717,-79.55099937674153,-41.491084640384685,-79.55099937674153,-41.491084640384685,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-87.22652797335071,-34.92603283093832,-87.22652797335071,-34.92603283093832,-74.6263359390642,-30.373982082038502,-74.6263359390642,-30.373982082038502,-72.7275127087379,-32.363138178515435,-72.7275127087379,-32.363138178515435,-71.17774938012185,-35.20782208688025,-71.17774938012185,-35.20782208688025,-71.33237709421391,-36.20570992696145,-71.33237709421391,-36.20570992696145,-73.75723524586158,-37.13157283839779,-73.75723524586158,-37.13157283839779,-83.24513782400929,-37.71825714297232,-83.24513782400929,-37.71825714297232,-87.19140205881604,-35.80408379584576,-87.19140205881604,-35.80408379584576,-87.2101210855297,-35.535484,-87.2101210855297,-35.535484,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.93645026176135,-41.71226944811717,-78.93645026176135,-41.71226944811717,-74.63323952965283,-42.804743394219614,-74.63323952965283,-42.804743394219614,-74.34196308789583,-43.005088344884825,-74.34196308789583,-43.005088344884825,-73.03283869685961,-44.95181952338012,-73.03283869685961,-44.95181952338012,-75.11353277440573,-47.80660099556262,-75.11353277440573,-47.80660099556262,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.33237709421391,-36.20570992696145,-71.33237709421391,-36.20570992696145,-71.17774938012185,-35.20782208688025,-71.17774938012185,-35.20782208688025,-68.27924002128672,-33.521967464409684,-68.27924002128672,-33.521967464409684,-65.40624844018656,-34.08603088465318,-65.40624844018656,-34.08603088465318,-62.478116696359756,-35.66572115905946,-62.478116696359756,-35.66572115905946,-62.108706706101465,-38.2043315884616,-62.108706706101465,-38.2043315884616,-68.23511743473975,-39.62812176901196,-68.23511743473975,-39.62812176901196,-69.86014460346692,-38.28977950884155,-69.86014460346692,-38.28977950884155,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-69.86014460346692,-38.28977950884155,-69.86014460346692,-38.28977950884155,-68.23511743473975,-39.62812176901196,-68.23511743473975,-39.62812176901196,-68.74646617922116,-44.75184880721176,-68.74646617922116,-44.75184880721176,-69.65022363650766,-45.08172671439293,-69.65022363650766,-45.08172671439293,-73.03283869685961,-44.95181952338012,-73.03283869685961,-44.95181952338012,-74.34196308789583,-43.005088344884825,-74.34196308789583,-43.005088344884825,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-67.09823943948756,-69.89780005886601,-67.09823943948756,-69.89780005886601,-65.8115057731668,-70.10365981156349,-65.8115057731668,-70.10365981156349,-65.95907471264104,-77.29485998111572,-65.95907471264104,-77.29485998111572,-67.4731631799483,-75.98877693816641,-67.4731631799483,-75.98877693816641,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-69.85329428437707,-71.38252885560337,-69.85329428437707,-71.38252885560337,-68.78826872167019,-69.41386522494015,-68.78826872167019,-69.41386522494015,-67.09823943948756,-69.89780005886601,-67.09823943948756,-69.89780005886601,-67.4731631799483,-75.98877693816641,-67.4731631799483,-75.98877693816641,-69.7786895037071,-74.77117936201935,-69.7786895037071,-74.77117936201935,-70.3610573489557,-74.28680069921154,-70.3610573489557,-74.28680069921154,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.18469663642253,-63.0099638136108,-71.18469663642253,-63.0099638136108,-67.2861538243654,-61.69733147343359,-67.2861538243654,-61.69733147343359,-64.55531460192428,-63.44380865639203,-64.55531460192428,-63.44380865639203,-63.23667576038943,-65.26292990278907,-63.23667576038943,-65.26292990278907,-62.971234931818955,-68.59671919524457,-62.971234931818955,-68.59671919524457,-63.498580427318,-69.89635887245824,-63.498580427318,-69.89635887245824,-65.8115057731668,-70.10365981156349,-65.8115057731668,-70.10365981156349,-67.09823943948756,-69.89780005886601,-67.09823943948756,-69.89780005886601,-68.78826872167019,-69.41386522494015,-68.78826872167019,-69.41386522494015,-69.14921343071056,-68.86647220140486,-69.14921343071056,-68.86647220140486,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-65.8115057731668,-70.10365981156349,-65.8115057731668,-70.10365981156349,-63.498580427318,-69.89635887245824,-63.498580427318,-69.89635887245824,-63.18044523342684,-70.2312992471318,-63.18044523342684,-70.2312992471318,-64.98289793309027,-77.70205231967489,-64.98289793309027,-77.70205231967489,-65.49967674104606,-78.00032348599068,-65.49967674104606,-78.00032348599068,-65.95907471264104,-77.29485998111572,-65.95907471264104,-77.29485998111572,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-69.7786895037071,-74.77117936201935,-69.7786895037071,-74.77117936201935,-67.4731631799483,-75.98877693816641,-67.4731631799483,-75.98877693816641,-65.95907471264104,-77.29485998111572,-65.95907471264104,-77.29485998111572,-65.49967674104606,-78.00032348599068,-65.49967674104606,-78.00032348599068,-65.60313923658059,-78.30501917796052,-65.60313923658059,-78.30501917796052,-68.3932603366548,-79.27230652956484,-68.3932603366548,-79.27230652956484,-69.49707098331797,-79.11421290777915,-69.49707098331797,-79.11421290777915,-69.9579915042157,-78.71138876243465,-69.9579915042157,-78.71138876243465,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.98669355265315,-78.56617209389587,-73.98669355265315,-78.56617209389587,-73.52401908278256,-76.85203289033713,-73.52401908278256,-76.85203289033713,-69.9579915042157,-78.71138876243465,-69.9579915042157,-78.71138876243465,-69.49707098331797,-79.11421290777915,-69.49707098331797,-79.11421290777915,-72.45849320137637,-81.82055109869613,-72.45849320137637,-81.82055109869613,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.96223575555582,-76.54928948648175,-78.96223575555582,-76.54928948648175,-75.51057643484958,-74.87404002435841,-75.51057643484958,-74.87404002435841,-73.65597134035801,-76.24920316857978,-73.65597134035801,-76.24920316857978,-73.52401908278256,-76.85203289033713,-73.52401908278256,-76.85203289033713,-73.98669355265315,-78.56617209389587,-73.98669355265315,-78.56617209389587,-74.53167587188676,-78.90204559319827,-74.53167587188676,-78.90204559319827,-78.26347692017093,-79.89573014265123,-78.26347692017093,-79.89573014265123,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.3610573489557,-74.28680069921154,-70.3610573489557,-74.28680069921154,-69.7786895037071,-74.77117936201935,-69.7786895037071,-74.77117936201935,-69.9579915042157,-78.71138876243465,-69.9579915042157,-78.71138876243465,-73.52401908278256,-76.85203289033713,-73.52401908278256,-76.85203289033713,-73.65597134035801,-76.24920316857978,-73.65597134035801,-76.24920316857978,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-77.53399855719465,-85.9516864195462,-77.53399855719465,-85.9516864195462,-74.53167587188676,-78.90204559319827,-74.53167587188676,-78.90204559319827,-73.98669355265315,-78.56617209389587,-73.98669355265315,-78.56617209389587,-72.45849320137637,-81.82055109869613,-72.45849320137637,-81.82055109869613,-73.3395476082448,-93.94225099701814,-73.3395476082448,-93.94225099701814,-73.422386,-93.94806559398812,-73.422386,-93.94806559398812,-74.422386,-93.97996746750533,-74.422386,-93.97996746750533,-75.422386,-93.97357915930084,-75.422386,-93.97357915930084,-76.422386,-93.92890066937466,-76.422386,-93.92890066937466,-76.69249784364298,-93.90648984851123,-76.69249784364298,-93.90648984851123,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.45849320137637,-81.82055109869613,-72.45849320137637,-81.82055109869613,-69.49707098331797,-79.11421290777915,-69.49707098331797,-79.11421290777915,-68.3932603366548,-79.27230652956484,-68.3932603366548,-79.27230652956484,-71.71154722007749,-94.09576914918426,-71.71154722007749,-94.09576914918426,-72.422386,-94.04427509954321,-72.422386,-94.04427509954321,-73.3395476082448,-93.94225099701814,-73.3395476082448,-93.94225099701814,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-65.60313923658059,-78.30501917796052,-65.60313923658059,-78.30501917796052,-65.49967674104606,-78.00032348599068,-65.49967674104606,-78.00032348599068,-64.98289793309027,-77.70205231967489,-64.98289793309027,-77.70205231967489,-64.36484004969128,-77.50825878849086,-64.36484004969128,-77.50825878849086,-59.4611373408261,-78.85189857599892,-59.4611373408261,-78.85189857599892,-63.32872629320363,-84.36879199289622,-63.32872629320363,-84.36879199289622,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-68.3932603366548,-79.27230652956484,-68.3932603366548,-79.27230652956484,-65.60313923658059,-78.30501917796052,-65.60313923658059,-78.30501917796052,-63.32872629320363,-84.36879199289622,-63.32872629320363,-84.36879199289622,-62.66506926482592,-93.8994228193592,-62.66506926482592,-93.8994228193592,-63.422386,-94.04381251631874,-63.422386,-94.04381251631874,-64.422386,-94.19487743140152,-64.422386,-94.19487743140152,-65.422386,-94.3063476732426,-65.422386,-94.3063476732426,-66.422386,-94.37822324184197,-66.422386,-94.37822324184197,-67.422386,-94.41050413719962,-67.422386,-94.41050413719962,-68.422386,-94.40319035931557,-68.422386,-94.40319035931557,-69.422386,-94.35628190818981,-69.422386,-94.35628190818981,-70.422386,-94.26977878382235,-70.422386,-94.26977878382235,-71.422386,-94.14368098621317,-71.422386,-94.14368098621317,-71.71154722007749,-94.09576914918426,-71.71154722007749,-94.09576914918426,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-35.04526965011519,-32.68653427195521,-35.04526965011519,-32.68653427195521,-33.73310576699486,-32.33536845113204,-33.73310576699486,-32.33536845113204,-27.069573675752128,-35.51070044836218,-27.069573675752128,-35.51070044836218,-29.569880072177153,-43.69335375701362,-29.569880072177153,-43.69335375701362,-29.86939239778956,-44.00444864866561,-29.86939239778956,-44.00444864866561,-33.443868869334345,-42.94252564577087,-33.443868869334345,-42.94252564577087,-35.69180581779018,-41.282078274427136,-35.69180581779018,-41.282078274427136,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-38.15174187131392,-21.05058683404741,-38.15174187131392,-21.05058683404741,-37.28258009533823,-20.71374537940175,-37.28258009533823,-20.71374537940175,-36.03449660381022,-20.648935221626964,-36.03449660381022,-20.648935221626964,-32.154480549369225,-26.605213621262866,-32.154480549369225,-26.605213621262866,-33.07957674045137,-31.172482166877682,-33.07957674045137,-31.172482166877682,-33.73310576699486,-32.33536845113204,-33.73310576699486,-32.33536845113204,-35.04526965011519,-32.68653427195521,-35.04526965011519,-32.68653427195521,-40.876719158652094,-30.82895298748789,-40.876719158652094,-30.82895298748789,-41.05136346549719,-30.07366183607875,-41.05136346549719,-30.07366183607875,-40.08508399297652,-27.08479636694338,-40.25872218174655,-25.38258380989108,-39.925872440572114,-26.143523953383756,-39.925872440572114,-26.143523953383756,-39.103639502508514,-25.064057011530693,-38.30898755087948,-22.71114906521836,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-31.746360122117924,-26.00519080874496,-31.746360122117924,-26.00519080874496,-28.243923276843216,-23.25845457718574,-28.243923276843216,-23.25845457718574,-26.501358962854006,-23.29661185015084,-26.501358962854006,-23.29661185015084,-25.382945908453546,-24.389975242456668,-25.382945908453546,-24.389975242456668,-28.098194194454482,-28.176807618173672,-28.098194194454482,-28.176807618173672,-33.07957674045137,-31.172482166877682,-33.07957674045137,-31.172482166877682,-32.154480549369225,-26.605213621262866,-32.154480549369225,-26.605213621262866,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.382945908453546,-24.389975242456668,-25.382945908453546,-24.389975242456668,-24.300164698584812,-24.694563704671026,-24.300164698584812,-24.694563704671026,-22.164049620489717,-28.848859507753165,-22.164049620489717,-28.848859507753165,-22.65557831874508,-29.47353653576592,-22.65557831874508,-29.47353653576592,-28.098194194454482,-28.176807618173672,-28.098194194454482,-28.176807618173672,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-63.18044523342684,-70.2312992471318,-63.18044523342684,-70.2312992471318,-62.12473363115683,-70.97160058374033,-62.12473363115683,-70.97160058374033,-64.27471262987034,-77.43469183066507,-64.27471262987034,-77.43469183066507,-64.36484004969128,-77.50825878849086,-64.36484004969128,-77.50825878849086,-64.98289793309027,-77.70205231967489,-64.98289793309027,-77.70205231967489,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-63.498580427318,-69.89635887245824,-63.498580427318,-69.89635887245824,-62.971234931818955,-68.59671919524457,-62.971234931818955,-68.59671919524457,-59.211552617425845,-66.82729586101414,-59.211552617425845,-66.82729586101414,-59.20301305031479,-66.82840066850599,-59.20301305031479,-66.82840066850599,-57.294972241979096,-71.3514102332998,-57.294972241979096,-71.3514102332998,-57.950706255402636,-71.69923754133669,-57.950706255402636,-71.69923754133669,-59.64501018226914,-72.08268437424647,-59.64501018226914,-72.08268437424647,-60.38422888978795,-72.1328964329991,-60.38422888978795,-72.1328964329991,-62.12473363115683,-70.97160058374033,-62.12473363115683,-70.97160058374033,-63.18044523342684,-70.2312992471318,-63.18044523342684,-70.2312992471318,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-17.736901008591797,-28.423371573869638,-17.736901008591797,-28.423371573869638,-17.272047414498164,-27.80124196127906,-17.272047414498164,-27.80124196127906,-13.443691197452262,-30.73331413256303,-13.443691197452262,-30.73331413256303,-14.57627042427616,-33.06284509957004,-14.57627042427616,-33.06284509957004,-15.51224193866932,-34.778155669573444,-15.51224193866932,-34.778155669573444,-16.220792076125726,-34.766098944164256,-16.220792076125726,-34.766098944164256,-16.32980100911156,-32.17556452576356,-16.617403839789002,-31.180260511367468,#fae6f2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
